hour,node,cpu_load,cpu_alloc,cpu_idle,cpu_total,gpu_power_usage,gpu_mem_used,gpu_gpu_usage,gpu_fan
2024-11-24 18:00:00,node-12,44.107499999999995,44.0,0.0,44.0,,,,
2024-11-24 18:00:00,node-157,4.001666666666666,4.0,0.0,4.0,,,,
2024-11-24 18:00:00,node-156,4.008333333333334,4.0,0.0,4.0,,,,
2024-11-24 18:00:00,node-155,1.0116666666666667,2.0,2.0,4.0,74.57916666666667,299.8333333333333,1.0,0.0
2024-11-24 18:00:00,node-154,4.016666666666667,4.0,0.0,4.0,95.67833333333333,617.0,26.0,0.0
2024-11-24 18:00:00,node-153,1.0191666666666668,2.0,2.0,4.0,45.73,295.0,1.1666666666666667,0.0
2024-11-24 18:00:00,node-152,4.0125,4.0,0.0,4.0,76.52499999999999,617.0,19.666666666666668,0.0
2024-11-24 18:00:00,node-151,4.0,4.0,0.0,4.0,,,,
2024-11-24 18:00:00,node-15,0.035,1.0,3.0,4.0,35.73416666666667,7023.0,0.0,0.0
2024-11-24 18:00:00,node-141,4.026666666666666,4.0,0.0,4.0,94.00916666666666,617.0,23.833333333333332,32.0
2024-11-24 18:00:00,node-14,96.0,96.0,0.0,96.0,,,,
2024-11-24 18:00:00,node-13,44.093333333333334,44.0,0.0,44.0,,,,
2024-11-24 18:00:00,node-158,0.049166666666666664,2.0,2.0,4.0,28.897499999999997,3341.0,0.0,0.0
2024-11-24 18:00:00,node-16,0.0,0.0,4.0,4.0,34.41166666666667,1.0,0.0,0.0
2024-11-24 18:00:00,node-11,44.11083333333334,44.0,0.0,44.0,,,,
2024-11-24 18:00:00,node-19,79.00833333333334,79.0,1.0,80.0,,,,
2024-11-24 18:00:00,node-18,0.0,0.0,36.0,36.0,,,,
2024-11-24 19:00:00,node-18,0.0,0.0,36.0,36.0,,,,
2024-11-24 19:00:00,node-172,0.004166666666666667,0.0,4.0,4.0,54.98,1.0,0.0,30.0
2024-11-24 19:00:00,node-171,0.0,0.0,4.0,4.0,60.0975,1.0,0.0,30.0
2024-11-24 19:00:00,node-17,12.000833333333333,12.0,24.0,36.0,,,,
2024-11-24 19:00:00,node-168,4.010833333333333,4.0,0.0,4.0,74.23416666666667,617.0,18.833333333333332,0.0
2024-11-24 19:00:00,node-167,4.0125,4.0,0.0,4.0,,,,
2024-11-24 19:00:00,node-166,4.0025,4.0,0.0,4.0,91.61,613.0,15.166666666666666,0.0
2024-11-24 19:00:00,node-165,4.016666666666667,4.0,0.0,4.0,,,,
2024-11-24 19:00:00,node-164,4.010833333333333,4.0,0.0,4.0,94.0575,617.0,18.083333333333332,0.0
2024-11-24 19:00:00,node-163,4.015833333333333,4.0,0.0,4.0,,,,
2024-11-24 19:00:00,node-162,4.0175,4.0,0.0,4.0,66.39916666666666,617.0,18.25,0.0
2024-11-24 19:00:00,node-161,4.0249999999999995,4.0,0.0,4.0,72.9175,617.0,15.583333333333334,0.0
2024-11-24 19:00:00,node-11,44.11083333333334,44.0,0.0,44.0,,,,
2024-11-24 19:00:00,node-157,4.029166666666667,4.0,0.0,4.0,,,,
2024-11-24 19:00:00,node-156,4.006666666666667,4.0,0.0,4.0,,,,
2024-11-24 19:00:00,node-155,1.03,2.0,2.0,4.0,69.78916666666667,294.0,0.8333333333333334,0.0
2024-11-24 19:00:00,node-154,4.019166666666666,4.0,0.0,4.0,96.17666666666666,617.0,26.0,0.0
2024-11-24 19:00:00,node-153,1.0283333333333333,2.0,2.0,4.0,52.95583333333334,299.5,1.4166666666666667,0.0
2024-11-24 19:00:00,node-152,4.010833333333333,4.0,0.0,4.0,77.0575,617.0,19.666666666666668,0.0
2024-11-24 19:00:00,node-151,4.0008333333333335,4.0,0.0,4.0,,,,
2024-11-24 19:00:00,node-15,0.024166666666666666,1.0,3.0,4.0,35.765,7023.0,0.0,0.0
2024-11-24 19:00:00,node-141,4.0125,4.0,0.0,4.0,94.00999999999999,617.0,23.833333333333332,32.0
2024-11-24 19:00:00,node-14,96.00083333333333,96.0,0.0,96.0,,,,
2024-11-24 19:00:00,node-13,44.1225,44.0,0.0,44.0,,,,
2024-11-24 19:00:00,node-12,44.1275,44.0,0.0,44.0,,,,
2024-11-24 19:00:00,node-158,0.051666666666666666,2.0,2.0,4.0,28.743333333333336,3341.0,0.0,0.0
2024-11-24 19:00:00,node-16,0.0025,0.0,4.0,4.0,34.37,1.0,0.0,0.0
2024-11-24 19:00:00,node-32,24.479166666666668,30.333333333333332,1.6666666666666667,32.0,57.08656250000001,7943.489583333333,5.520833333333333,0.0
2024-11-24 19:00:00,node-19,79.00583333333333,79.0,1.0,80.0,,,,
2024-11-24 20:00:00,node-11,44.09583333333333,44.0,0.0,44.0,,,,
2024-11-24 20:00:00,node-18,0.0,0.0,36.0,36.0,,,,
2024-11-24 20:00:00,node-172,0.0008333333333333334,0.0,4.0,4.0,54.70416666666667,1.0,0.0,30.0
2024-11-24 20:00:00,node-171,0.0008333333333333334,0.0,4.0,4.0,59.482499999999995,1.0,0.0,30.0
2024-11-24 20:00:00,node-17,12.015833333333333,12.0,24.0,36.0,,,,
2024-11-24 20:00:00,node-168,4.005,4.0,0.0,4.0,75.6775,617.0,20.333333333333332,0.0
2024-11-24 20:00:00,node-167,4.003333333333333,4.0,0.0,4.0,,,,
2024-11-24 20:00:00,node-166,4.01,4.0,0.0,4.0,94.23166666666667,613.0,15.583333333333334,0.0
2024-11-24 20:00:00,node-165,4.004166666666666,4.0,0.0,4.0,,,,
2024-11-24 20:00:00,node-164,2.1366666666666667,2.1666666666666665,1.8333333333333333,4.0,74.285,332.0,9.0,0.0
2024-11-24 20:00:00,node-163,4.003333333333333,4.0,0.0,4.0,,,,
2024-11-24 20:00:00,node-162,4.0175,4.0,0.0,4.0,69.13666666666667,617.0,19.916666666666668,0.0
2024-11-24 20:00:00,node-161,4.024166666666667,4.0,0.0,4.0,73.21249999999999,617.0,15.666666666666666,0.0
2024-11-24 20:00:00,node-16,0.0075,0.0,4.0,4.0,34.402499999999996,1.0,0.0,0.0
2024-11-24 20:00:00,node-157,4.015,4.0,0.0,4.0,,,,
2024-11-24 20:00:00,node-156,4.025833333333334,4.0,0.0,4.0,,,,
2024-11-24 20:00:00,node-155,1.0374999999999999,2.0,2.0,4.0,73.53083333333333,292.1666666666667,1.8333333333333333,0.0
2024-11-24 20:00:00,node-154,4.008333333333334,4.0,0.0,4.0,96.4875,617.0,25.833333333333332,0.0
2024-11-24 20:00:00,node-153,1.0416666666666667,2.0,2.0,4.0,49.64083333333334,297.8333333333333,1.3333333333333333,0.0
2024-11-24 20:00:00,node-152,4.011666666666667,4.0,0.0,4.0,74.63416666666667,617.0,19.333333333333332,0.0
2024-11-24 20:00:00,node-151,4.005,4.0,0.0,4.0,,,,
2024-11-24 20:00:00,node-15,0.016666666666666666,1.0,3.0,4.0,35.73833333333334,7023.0,0.0,0.0
2024-11-24 20:00:00,node-141,4.010833333333333,4.0,0.0,4.0,92.93333333333334,617.0,23.833333333333332,32.0
2024-11-24 20:00:00,node-14,96.005,96.0,0.0,96.0,,,,
2024-11-24 20:00:00,node-13,44.080000000000005,44.0,0.0,44.0,,,,
2024-11-24 20:00:00,node-12,44.09583333333333,44.0,0.0,44.0,,,,
2024-11-24 20:00:00,node-158,0.049999999999999996,2.0,2.0,4.0,28.13083333333333,3341.0,0.0,0.0
2024-11-24 20:00:00,node-32,22.224166666666665,28.0,4.0,32.0,55.97677083333334,6558.875,5.552083333333333,0.0
2024-11-24 20:00:00,node-19,79.045,79.0,1.0,80.0,,,,
2024-11-24 21:00:00,node-18,0.0,0.0,36.0,36.0,,,,
2024-11-24 21:00:00,node-19,79.0125,79.0,1.0,80.0,,,,
2024-11-24 21:00:00,node-11,44.11083333333334,44.0,0.0,44.0,,,,
2024-11-24 21:00:00,node-32,22.0525,28.0,4.0,32.0,56.23083333333333,6558.875,6.822916666666667,0.0
2024-11-24 21:00:00,node-12,44.105,44.0,0.0,44.0,,,,
2024-11-24 21:00:00,node-13,44.0975,44.0,0.0,44.0,,,,
2024-11-24 21:00:00,node-14,96.005,96.0,0.0,96.0,,,,
2024-11-24 21:00:00,node-141,4.001666666666666,4.0,0.0,4.0,94.97833333333334,617.0,23.75,32.0
2024-11-24 21:00:00,node-15,0.028333333333333335,1.0,3.0,4.0,35.75333333333333,7023.0,0.0,0.0
2024-11-24 21:00:00,node-152,4.015,4.0,0.0,4.0,76.22500000000001,617.0,19.166666666666668,0.0
2024-11-24 21:00:00,node-153,1.0458333333333334,2.0,2.0,4.0,46.064166666666665,292.3333333333333,1.4166666666666667,0.0
2024-11-24 21:00:00,node-154,4.004166666666666,4.0,0.0,4.0,96.26166666666667,617.0,25.833333333333332,0.0
2024-11-24 21:00:00,node-155,1.0458333333333334,2.0,2.0,4.0,75.03750000000001,297.0,1.0,0.0
2024-11-24 21:00:00,node-156,4.0249999999999995,4.0,0.0,4.0,,,,
2024-11-24 21:00:00,node-151,4.003333333333333,4.0,0.0,4.0,,,,
2024-11-24 21:00:00,node-158,0.08,2.0,2.0,4.0,28.59166666666667,3341.0,0.0,0.0
2024-11-24 21:00:00,node-157,4.008333333333334,4.0,0.0,4.0,,,,
2024-11-24 21:00:00,node-171,0.0,0.0,4.0,4.0,60.525,1.0,0.0,30.0
2024-11-24 21:00:00,node-17,12.000833333333333,12.0,24.0,36.0,,,,
2024-11-24 21:00:00,node-168,4.020833333333333,4.0,0.0,4.0,77.96166666666666,617.0,21.833333333333332,0.0
2024-11-24 21:00:00,node-167,4.001666666666666,4.0,0.0,4.0,,,,
2024-11-24 21:00:00,node-166,4.0175,4.0,0.0,4.0,92.29,613.0,15.666666666666666,0.0
2024-11-24 21:00:00,node-172,0.0,0.0,4.0,4.0,54.59916666666667,1.0,0.0,30.0
2024-11-24 21:00:00,node-164,0.0033333333333333335,0.0,4.0,4.0,60.3775,1.0,0.0,0.0
2024-11-24 21:00:00,node-163,4.009166666666666,4.0,0.0,4.0,,,,
2024-11-24 21:00:00,node-162,4.008333333333334,4.0,0.0,4.0,70.31666666666666,617.0,21.75,0.0
2024-11-24 21:00:00,node-161,4.015833333333333,4.0,0.0,4.0,70.51916666666666,617.0,15.25,0.0
2024-11-24 21:00:00,node-16,0.0,0.0,4.0,4.0,34.395,1.0,0.0,0.0
2024-11-24 21:00:00,node-165,4.011666666666667,4.0,0.0,4.0,,,,
2024-11-24 22:00:00,node-163,4.019166666666666,4.0,0.0,4.0,,,,
2024-11-24 22:00:00,node-164,0.0025,0.0,4.0,4.0,60.17083333333333,1.0,0.0,0.0
2024-11-24 22:00:00,node-165,4.020833333333333,4.0,0.0,4.0,,,,
2024-11-24 22:00:00,node-166,4.005833333333333,4.0,0.0,4.0,90.87416666666667,613.0,15.416666666666666,0.0
2024-11-24 22:00:00,node-167,4.0025,4.0,0.0,4.0,,,,
2024-11-24 22:00:00,node-172,0.0,0.0,4.0,4.0,54.185,1.0,0.0,30.0
2024-11-24 22:00:00,node-171,0.0008333333333333334,0.0,4.0,4.0,60.185,1.0,0.0,30.0
2024-11-24 22:00:00,node-18,0.0,0.0,36.0,36.0,,,,
2024-11-24 22:00:00,node-19,79.035,79.0,1.0,80.0,,,,
2024-11-24 22:00:00,node-32,22.1075,28.0,4.0,32.0,55.95645833333333,6558.875,6.770833333333333,0.0
2024-11-24 22:00:00,node-162,4.023333333333333,4.0,0.0,4.0,71.67,617.0,21.916666666666668,0.0
2024-11-24 22:00:00,node-17,11.000833333333333,11.0,25.0,36.0,,,,
2024-11-24 22:00:00,node-161,4.008333333333334,4.0,0.0,4.0,70.91250000000001,617.0,15.583333333333334,0.0
2024-11-24 22:00:00,node-168,4.0183333333333335,4.0,0.0,4.0,77.865,617.0,21.833333333333332,0.0
2024-11-24 22:00:00,node-158,0.04666666666666667,2.0,2.0,4.0,28.391666666666666,3341.0,0.0,0.0
2024-11-24 22:00:00,node-13,44.109166666666674,44.0,0.0,44.0,,,,
2024-11-24 22:00:00,node-14,96.02583333333332,96.0,0.0,96.0,,,,
2024-11-24 22:00:00,node-141,4.0125,4.0,0.0,4.0,94.16916666666667,617.0,23.833333333333332,32.0
2024-11-24 22:00:00,node-15,0.015,1.0,3.0,4.0,35.73333333333333,7023.0,0.0,0.0
2024-11-24 22:00:00,node-151,4.006666666666667,4.0,0.0,4.0,,,,
2024-11-24 22:00:00,node-152,4.0200000000000005,4.0,0.0,4.0,77.14666666666666,617.0,19.416666666666668,0.0
2024-11-24 22:00:00,node-12,44.115833333333335,44.0,0.0,44.0,,,,
2024-11-24 22:00:00,node-153,1.02,2.0,2.0,4.0,49.29833333333334,298.3333333333333,1.0833333333333333,0.0
2024-11-24 22:00:00,node-11,44.1025,44.0,0.0,44.0,,,,
2024-11-24 22:00:00,node-157,4.004166666666666,4.0,0.0,4.0,,,,
2024-11-24 22:00:00,node-16,0.0,0.0,4.0,4.0,34.38666666666666,1.0,0.0,0.0
2024-11-24 22:00:00,node-155,1.015,2.0,2.0,4.0,74.76583333333333,298.3333333333333,1.1666666666666667,0.0
2024-11-24 22:00:00,node-154,4.0025,4.0,0.0,4.0,97.82083333333333,617.0,25.75,0.0
2024-11-24 22:00:00,node-156,4.005833333333333,4.0,0.0,4.0,,,,
2024-11-24 23:00:00,node-162,4.008333333333334,4.0,0.0,4.0,71.59416666666667,617.0,21.5,0.0
2024-11-24 23:00:00,node-32,22.131666666666664,28.0,4.0,32.0,56.18687499999999,6558.875,6.354166666666667,0.0
2024-11-24 23:00:00,node-19,79.03333333333333,79.0,1.0,80.0,,,,
2024-11-24 23:00:00,node-18,0.0025,0.0,36.0,36.0,,,,
2024-11-24 23:00:00,node-171,0.0008333333333333334,0.0,4.0,4.0,60.055,1.0,0.0,30.0
2024-11-24 23:00:00,node-17,10.004166666666666,10.0,26.0,36.0,,,,
2024-11-24 23:00:00,node-168,4.01,4.0,0.0,4.0,77.83416666666666,617.0,21.75,0.0
2024-11-24 23:00:00,node-167,4.0,4.0,0.0,4.0,,,,
2024-11-24 23:00:00,node-166,4.0216666666666665,4.0,0.0,4.0,94.42833333333334,613.0,15.0,0.0
2024-11-24 23:00:00,node-165,4.03,4.0,0.0,4.0,,,,
2024-11-24 23:00:00,node-164,0.0,0.0,4.0,4.0,60.39416666666667,1.0,0.0,0.0
2024-11-24 23:00:00,node-163,4.030833333333333,4.0,0.0,4.0,,,,
2024-11-24 23:00:00,node-172,0.0,0.0,4.0,4.0,54.104166666666664,1.0,0.0,30.0
2024-11-24 23:00:00,node-161,4.003333333333333,4.0,0.0,4.0,72.06666666666666,617.0,15.333333333333334,0.0
2024-11-24 23:00:00,node-158,0.043333333333333335,2.0,2.0,4.0,28.337500000000002,3341.0,0.0,0.0
2024-11-24 23:00:00,node-16,0.0,0.0,4.0,4.0,34.36,1.0,0.0,0.0
2024-11-24 23:00:00,node-12,44.08833333333333,44.0,0.0,44.0,,,,
2024-11-24 23:00:00,node-13,44.083333333333336,44.0,0.0,44.0,,,,
2024-11-24 23:00:00,node-14,95.99666666666667,96.0,0.0,96.0,,,,
2024-11-24 23:00:00,node-141,4.005,4.0,0.0,4.0,92.65249999999999,617.0,23.583333333333332,32.0
2024-11-24 23:00:00,node-15,0.017499999999999998,1.0,3.0,4.0,35.75416666666667,7023.0,0.0,0.0
2024-11-24 23:00:00,node-11,44.09166666666667,44.0,0.0,44.0,,,,
2024-11-24 23:00:00,node-152,4.008333333333334,4.0,0.0,4.0,78.11666666666667,617.0,19.416666666666668,0.0
2024-11-24 23:00:00,node-153,1.0391666666666668,2.0,2.0,4.0,53.11416666666667,295.8333333333333,1.5833333333333333,0.0
2024-11-24 23:00:00,node-154,4.0325,4.0,0.0,4.0,97.14416666666666,617.0,25.666666666666668,0.0
2024-11-24 23:00:00,node-155,1.03,2.0,2.0,4.0,69.52333333333333,292.5,0.6666666666666666,0.0
2024-11-24 23:00:00,node-156,4.0183333333333335,4.0,0.0,4.0,,,,
2024-11-24 23:00:00,node-157,4.0183333333333335,4.0,0.0,4.0,,,,
2024-11-24 23:00:00,node-151,4.006666666666667,4.0,0.0,4.0,,,,
2024-11-25 00:00:00,node-163,4.010833333333333,4.0,0.0,4.0,,,,
2024-11-25 00:00:00,node-164,2.33,2.3333333333333335,1.6666666666666667,4.0,80.22500000000001,360.3333333333333,10.416666666666666,0.0
2024-11-25 00:00:00,node-165,4.010833333333333,4.0,0.0,4.0,,,,
2024-11-25 00:00:00,node-166,4.005,4.0,0.0,4.0,94.99166666666667,613.0,14.916666666666666,0.0
2024-11-25 00:00:00,node-167,4.006666666666667,4.0,0.0,4.0,,,,
2024-11-25 00:00:00,node-18,0.0,0.0,36.0,36.0,,,,
2024-11-25 00:00:00,node-171,0.0,0.0,4.0,4.0,59.949999999999996,1.0,0.0,30.0
2024-11-25 00:00:00,node-172,0.0,0.0,4.0,4.0,54.7775,1.0,0.0,30.0
2024-11-25 00:00:00,node-19,79.035,79.0,1.0,80.0,,,,
2024-11-25 00:00:00,node-32,21.848333333333333,28.0,4.0,32.0,56.185833333333335,6558.875,5.145833333333333,0.0
2024-11-25 00:00:00,node-162,4.031666666666666,4.0,0.0,4.0,68.15666666666667,617.0,19.583333333333332,0.0
2024-11-25 00:00:00,node-17,10.003333333333332,10.0,26.0,36.0,,,,
2024-11-25 00:00:00,node-161,4.011666666666667,4.0,0.0,4.0,71.25083333333333,617.0,15.25,0.0
2024-11-25 00:00:00,node-168,4.0,4.0,0.0,4.0,75.82666666666667,617.0,20.166666666666668,0.0
2024-11-25 00:00:00,node-158,0.06,2.0,2.0,4.0,28.575,3341.0,0.0,0.0
2024-11-25 00:00:00,node-12,44.10666666666666,44.0,0.0,44.0,,,,
2024-11-25 00:00:00,node-13,44.10166666666667,44.0,0.0,44.0,,,,
2024-11-25 00:00:00,node-14,95.99416666666667,96.0,0.0,96.0,,,,
2024-11-25 00:00:00,node-141,4.0125,4.0,0.0,4.0,93.64833333333333,617.0,23.75,32.333333333333336
2024-11-25 00:00:00,node-15,0.0825,1.0,3.0,4.0,35.9375,7023.0,0.0,0.0
2024-11-25 00:00:00,node-151,4.0,4.0,0.0,4.0,,,,
2024-11-25 00:00:00,node-16,0.0,0.0,4.0,4.0,34.44,1.0,0.0,0.0
2024-11-25 00:00:00,node-11,44.11833333333333,44.0,0.0,44.0,,,,
2024-11-25 00:00:00,node-153,1.05,2.0,2.0,4.0,49.85,297.5,1.4166666666666667,0.0
2024-11-25 00:00:00,node-154,4.014166666666667,4.0,0.0,4.0,96.34666666666668,617.0,25.916666666666668,0.0
2024-11-25 00:00:00,node-155,1.0241666666666667,2.0,2.0,4.0,79.06666666666666,294.5,1.3333333333333333,0.0
2024-11-25 00:00:00,node-156,4.011666666666667,4.0,0.0,4.0,,,,
2024-11-25 00:00:00,node-157,4.023333333333333,4.0,0.0,4.0,,,,
2024-11-25 00:00:00,node-152,4.009166666666666,4.0,0.0,4.0,77.52499999999999,617.0,19.25,0.0
2024-11-25 01:00:00,node-164,4.0,4.0,0.0,4.0,94.12,617.0,19.333333333333332,0.0
2024-11-25 01:00:00,node-166,4.004166666666666,4.0,0.0,4.0,95.45833333333333,613.0,15.25,0.0
2024-11-25 01:00:00,node-167,4.0,4.0,0.0,4.0,,,,
2024-11-25 01:00:00,node-168,4.010833333333333,4.0,0.0,4.0,74.425,617.0,18.583333333333332,0.0
2024-11-25 01:00:00,node-172,0.0033333333333333335,0.0,4.0,4.0,54.78916666666667,1.0,0.0,30.0
2024-11-25 01:00:00,node-171,0.0,0.0,4.0,4.0,59.98833333333334,1.0,0.0,30.0
2024-11-25 01:00:00,node-163,4.009166666666666,4.0,0.0,4.0,,,,
2024-11-25 01:00:00,node-18,0.0,0.0,36.0,36.0,,,,
2024-11-25 01:00:00,node-19,78.64833333333333,78.58333333333333,1.4166666666666667,80.0,,,,
2024-11-25 01:00:00,node-32,22.041666666666668,28.333333333333332,3.6666666666666665,32.0,56.255937499999995,6558.90625,6.21875,0.0
2024-11-25 01:00:00,node-17,6.7175,6.666666666666667,29.333333333333332,36.0,,,,
2024-11-25 01:00:00,node-162,4.005833333333333,4.0,0.0,4.0,67.71416666666667,617.0,18.333333333333332,0.0
2024-11-25 01:00:00,node-165,4.003333333333333,4.0,0.0,4.0,,,,
2024-11-25 01:00:00,node-11,43.4025,43.166666666666664,0.8333333333333334,44.0,,,,
2024-11-25 01:00:00,node-16,0.0025,0.0,4.0,4.0,34.3475,1.0,0.0,0.0
2024-11-25 01:00:00,node-12,44.11333333333334,44.0,0.0,44.0,,,,
2024-11-25 01:00:00,node-13,44.11333333333334,44.0,0.0,44.0,,,,
2024-11-25 01:00:00,node-14,96.00333333333333,96.0,0.0,96.0,,,,
2024-11-25 01:00:00,node-141,4.001666666666666,4.0,0.0,4.0,95.3125,617.0,23.75,33.0
2024-11-25 01:00:00,node-15,0.03916666666666667,1.0,3.0,4.0,36.135,7023.0,0.0,0.0
2024-11-25 01:00:00,node-151,4.005,4.0,0.0,4.0,,,,
2024-11-25 01:00:00,node-161,4.023333333333333,4.0,0.0,4.0,71.02416666666666,617.0,15.0,0.0
2024-11-25 01:00:00,node-153,1.0333333333333334,2.0,2.0,4.0,46.29333333333333,294.6666666666667,0.75,0.0
2024-11-25 01:00:00,node-154,4.009166666666666,4.0,0.0,4.0,99.11583333333334,617.0,26.083333333333332,0.0
2024-11-25 01:00:00,node-155,1.02,2.0,2.0,4.0,75.55,295.8333333333333,0.9166666666666666,0.0
2024-11-25 01:00:00,node-156,4.019166666666666,4.0,0.0,4.0,,,,
2024-11-25 01:00:00,node-157,4.009166666666666,4.0,0.0,4.0,,,,
2024-11-25 01:00:00,node-158,0.04083333333333334,2.0,2.0,4.0,28.868333333333336,3341.0,0.0,0.0
2024-11-25 01:00:00,node-152,4.003333333333333,4.0,0.0,4.0,76.13166666666667,617.0,19.416666666666668,0.0
2024-11-25 02:00:00,node-163,4.011666666666667,4.0,0.0,4.0,,,,
2024-11-25 02:00:00,node-164,4.006666666666667,4.0,0.0,4.0,92.67333333333333,617.0,18.333333333333332,0.0
2024-11-25 02:00:00,node-165,4.016666666666667,4.0,0.0,4.0,,,,
2024-11-25 02:00:00,node-166,4.01,4.0,0.0,4.0,96.38583333333334,613.0,15.5,0.0
2024-11-25 02:00:00,node-167,4.004166666666666,4.0,0.0,4.0,,,,
2024-11-25 02:00:00,node-172,0.0,0.0,4.0,4.0,54.6625,1.0,0.0,30.0
2024-11-25 02:00:00,node-17,6.001666666666666,6.0,30.0,36.0,,,,
2024-11-25 02:00:00,node-171,0.0,0.0,4.0,4.0,60.4575,1.0,0.0,30.0
2024-11-25 02:00:00,node-18,0.0,0.0,36.0,36.0,,,,
2024-11-25 02:00:00,node-19,80.00166666666667,80.0,0.0,80.0,,,,
2024-11-25 02:00:00,node-32,25.851666666666663,32.0,0.0,32.0,58.30916666666667,8932.354166666666,6.104166666666667,0.0
2024-11-25 02:00:00,node-168,4.016666666666667,4.0,0.0,4.0,74.21916666666667,617.0,18.5,0.0
2024-11-25 02:00:00,node-162,4.035833333333334,4.0,0.0,4.0,67.45583333333333,617.0,18.083333333333332,0.0
2024-11-25 02:00:00,node-161,4.009166666666666,4.0,0.0,4.0,71.22,617.0,15.25,0.0
2024-11-25 02:00:00,node-158,0.04416666666666667,2.0,2.0,4.0,29.191666666666666,3341.0,0.0,0.0
2024-11-25 02:00:00,node-12,44.08916666666667,44.0,0.0,44.0,,,,
2024-11-25 02:00:00,node-13,44.094166666666666,44.0,0.0,44.0,,,,
2024-11-25 02:00:00,node-14,95.99833333333333,96.0,0.0,96.0,,,,
2024-11-25 02:00:00,node-141,4.0008333333333335,4.0,0.0,4.0,92.26666666666667,617.0,23.75,33.0
2024-11-25 02:00:00,node-15,0.03416666666666667,1.0,3.0,4.0,36.181666666666665,7023.0,0.0,0.0
2024-11-25 02:00:00,node-151,2.1824999999999997,2.1666666666666665,1.8333333333333333,4.0,,,,
2024-11-25 02:00:00,node-11,42.0925,42.0,2.0,44.0,,,,
2024-11-25 02:00:00,node-153,1.0241666666666667,2.0,2.0,4.0,50.255833333333335,293.5,2.4166666666666665,0.0
2024-11-25 02:00:00,node-152,4.0125,4.0,0.0,4.0,79.44916666666667,617.0,24.5,0.0
2024-11-25 02:00:00,node-157,4.0025,4.0,0.0,4.0,,,,
2024-11-25 02:00:00,node-16,0.0,0.0,4.0,4.0,34.54,1.0,0.0,0.0
2024-11-25 02:00:00,node-155,1.0250000000000001,2.0,2.0,4.0,70.29666666666667,298.3333333333333,1.1666666666666667,0.0
2024-11-25 02:00:00,node-154,4.005,4.0,0.0,4.0,100.53500000000001,617.0,26.916666666666668,0.0
2024-11-25 02:00:00,node-156,4.019166666666666,4.0,0.0,4.0,,,,
2024-11-25 03:00:00,node-162,4.010833333333333,4.0,0.0,4.0,68.36583333333333,617.0,18.166666666666668,0.0
2024-11-25 03:00:00,node-32,25.511666666666667,32.0,0.0,32.0,58.2525,8932.5,6.322916666666667,0.0
2024-11-25 03:00:00,node-19,80.01666666666667,80.0,0.0,80.0,,,,
2024-11-25 03:00:00,node-18,0.0,0.0,36.0,36.0,,,,
2024-11-25 03:00:00,node-171,0.0,0.0,4.0,4.0,60.37083333333334,1.0,0.0,30.0
2024-11-25 03:00:00,node-17,6.0058333333333325,6.0,30.0,36.0,,,,
2024-11-25 03:00:00,node-168,4.015,4.0,0.0,4.0,74.9275,617.0,18.416666666666668,0.0
2024-11-25 03:00:00,node-167,4.005833333333333,4.0,0.0,4.0,,,,
2024-11-25 03:00:00,node-166,4.0025,4.0,0.0,4.0,99.77333333333333,613.0,15.166666666666666,0.0
2024-11-25 03:00:00,node-165,4.0275,4.0,0.0,4.0,,,,
2024-11-25 03:00:00,node-164,4.0075,4.0,0.0,4.0,92.03750000000001,617.0,21.083333333333332,0.0
2024-11-25 03:00:00,node-163,4.009166666666666,4.0,0.0,4.0,,,,
2024-11-25 03:00:00,node-172,0.0016666666666666668,0.0,4.0,4.0,55.0525,1.0,0.0,30.0
2024-11-25 03:00:00,node-161,4.010833333333333,4.0,0.0,4.0,72.74249999999999,617.0,14.833333333333334,0.0
2024-11-25 03:00:00,node-158,0.06833333333333333,2.0,2.0,4.0,29.074166666666667,3341.0,0.0,0.0
2024-11-25 03:00:00,node-16,0.0025,0.0,4.0,4.0,34.571666666666665,1.0,0.0,0.0
2024-11-25 03:00:00,node-12,44.115833333333335,44.0,0.0,44.0,,,,
2024-11-25 03:00:00,node-13,44.100833333333334,44.0,0.0,44.0,,,,
2024-11-25 03:00:00,node-14,95.99583333333334,96.0,0.0,96.0,,,,
2024-11-25 03:00:00,node-141,4.008333333333334,4.0,0.0,4.0,96.18333333333334,617.0,23.916666666666668,33.583333333333336
2024-11-25 03:00:00,node-15,0.043333333333333335,1.0,3.0,4.0,36.22416666666667,7023.0,0.0,0.0
2024-11-25 03:00:00,node-11,42.1175,42.0,2.0,44.0,,,,
2024-11-25 03:00:00,node-152,4.025833333333334,4.0,0.0,4.0,81.36749999999999,617.0,24.75,0.0
2024-11-25 03:00:00,node-153,1.0250000000000001,2.0,2.0,4.0,50.39833333333333,293.5,1.75,0.0
2024-11-25 03:00:00,node-154,4.0275,4.0,0.0,4.0,99.90666666666668,617.0,27.083333333333332,0.0
2024-11-25 03:00:00,node-155,1.0183333333333333,2.0,2.0,4.0,75.03833333333334,299.0,2.0833333333333335,0.0
2024-11-25 03:00:00,node-156,4.004166666666666,4.0,0.0,4.0,,,,
2024-11-25 03:00:00,node-157,4.005833333333333,4.0,0.0,4.0,,,,
2024-11-25 03:00:00,node-151,2.0124999999999997,2.0,2.0,4.0,,,,
2024-11-25 04:00:00,node-164,4.011666666666667,4.0,0.0,4.0,91.45333333333333,617.0,18.583333333333332,0.0
